Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
BB4 9GB,53.705069,-2.24629,383839,423210,SD838232,1996-12-01 00:00:00,1998-06-01 00:00:00
BB4 9GD,53.703988,-2.247404,383765,423090,SD837230,1996-12-01 00:00:00,1999-06-01 00:00:00
BB4 9GE,53.703988,-2.247404,383765,423090,SD837230,1997-06-01 00:00:00,1999-06-01 00:00:00
BB4 9GF,53.702009,-2.284443,381319,422879,SD813228,1997-06-01 00:00:00,2003-06-01 00:00:00
BB4 9GG,53.703988,-2.247404,383765,423090,SD837230,1997-12-01 00:00:00,1999-06-01 00:00:00
BB4 9GH,53.703988,-2.247404,383765,423090,SD837230,1997-12-01 00:00:00,1999-06-01 00:00:00
BB4 9GJ,53.702009,-2.284443,381319,422879,SD813228,1997-12-01 00:00:00,2008-06-01 00:00:00
BB4 9GL,53.702009,-2.284443,381319,422879,SD813228,1998-06-01 00:00:00,2003-06-01 00:00:00
BB4 9GN,53.702009,-2.284443,381319,422879,SD813228,1998-12-01 00:00:00,2001-09-01 00:00:00
BB4 9GP,53.702009,-2.284443,381319,422879,SD813228,1998-12-01 00:00:00,2003-06-01 00:00:00
BB4 9GQ,53.703988,-2.247404,383765,423090,SD837230,1999-06-01 00:00:00,2000-06-01 00:00:00
BB4 9GR,53.702009,-2.284443,381319,422879,SD813228,1999-06-01 00:00:00,2002-09-01 00:00:00
BB4 9GS,53.703988,-2.247404,383765,423090,SD837230,1999-06-01 00:00:00,2000-07-01 00:00:00
BB4 9GT,53.702009,-2.284443,381319,422879,SD813228,2000-06-01 00:00:00,2003-06-01 00:00:00
BB4 9GU,53.702009,-2.284443,381319,422879,SD813228,2001-06-01 00:00:00,2006-02-01 00:00:00
BB4 9HA,53.699635,-2.257254,383113,422608,SD831226,1980-01-01 00:00:00,
BB4 9HB,53.698284,-2.258624,383022,422458,SD830224,1980-01-01 00:00:00,
BB4 9HF,53.698108,-2.256609,383155,422438,SD831224,1980-01-01 00:00:00,
BB4 9HG,53.699389,-2.258904,383004,422581,SD830225,1980-01-01 00:00:00,
BB4 9HH,53.699074,-2.259023,382996,422546,SD829225,1980-01-01 00:00:00,
BB4 9HP,53.700641,-2.249263,383641,422718,SD836227,2000-12-01 00:00:00,2010-09-01 00:00:00
BB4 9HQ,53.700865,-2.249582,383620,422743,SD836227,2000-12-01 00:00:00,
BB4 9HR,53.700453,-2.248989,383659,422697,SD836226,1998-06-01 00:00:00,
BB4 9HS,53.699582,-2.248363,383700,422600,SD837226,1980-01-01 00:00:00,1992-12-01 00:00:00
BB4 9HT,53.70058,-2.248081,383719,422711,SD837227,1998-12-01 00:00:00,2006-11-01 00:00:00
BB4 9HU,53.700586,-2.249823,383604,422712,SD836227,1980-01-01 00:00:00,
BB4 9HW,53.703988,-2.247404,383765,423090,SD837230,1992-08-01 00:00:00,1999-12-01 00:00:00
BB4 9HX,53.701546,-2.250313,383572,422819,SD835228,1980-01-01 00:00:00,1998-12-01 00:00:00
BB4 9HY,53.700659,-2.249278,383640,422720,SD836227,1980-01-01 00:00:00,
BB4 9HZ,53.702009,-2.284443,381319,422879,SD813228,1995-01-01 00:00:00,2006-02-01 00:00:00
BB4 9JA,53.699671,-2.24856,383687,422610,SD836226,1980-01-01 00:00:00,
BB4 9JB,53.705108,-2.249092,383654,423215,SD836232,2005-04-01 00:00:00,
BB4 9JD,53.701446,-2.25101,383526,422808,SD835228,1980-01-01 00:00:00,
BB4 9JE,53.702787,-2.250154,383583,422957,SD835229,1980-01-01 00:00:00,
BB4 9JF,53.702418,-2.250349,383570,422916,SD835229,1980-01-01 00:00:00,
BB4 9JG,53.702482,-2.249804,383606,422923,SD836229,1980-01-01 00:00:00,
BB4 9JH,53.703607,-2.249341,383637,423048,SD836230,1980-01-01 00:00:00,
BB4 9JJ,53.703627,-2.248402,383699,423050,SD836230,1980-01-01 00:00:00,
BB4 9JL,53.703318,-2.249703,383613,423016,SD836230,1980-01-01 00:00:00,
BB4 9JN,53.703264,-2.250021,383592,423010,SD835230,1980-01-01 00:00:00,
BB4 9JP,53.703696,-2.249781,383608,423058,SD836230,1980-01-01 00:00:00,2008-12-01 00:00:00
BB4 9JQ,53.703283,-2.249188,383647,423012,SD836230,1980-01-01 00:00:00,
BB4 9JR,53.704198,-2.250314,383573,423114,SD835231,1980-01-01 00:00:00,
BB4 9JS,53.705716,-2.250778,383543,423283,SD835232,1980-01-01 00:00:00,
BB4 9JT,53.706049,-2.250673,383550,423320,SD835233,1980-01-01 00:00:00,
BB4 9JU,53.704773,-2.250454,383564,423178,SD835231,2000-06-01 00:00:00,
BB4 9JW,53.703245,-2.250354,383570,423008,SD835230,2000-06-01 00:00:00,
BB4 9JX,53.70515,-2.250441,383565,423220,SD835232,1980-01-01 00:00:00,
BB4 9JY,53.704595,-2.249438,383631,423158,SD836231,1980-01-01 00:00:00,
BB4 9JZ,53.705045,-2.244941,383928,423207,SD839232,1980-01-01 00:00:00,
BB4 9LA,53.706348,-2.249282,383642,423353,SD836233,1993-08-01 00:00:00,
BB4 9LB,53.707041,-2.249119,383653,423430,SD836234,1980-01-01 00:00:00,
BB4 9LD,53.708221,-2.247853,383737,423561,SD837235,1980-01-01 00:00:00,
BB4 9LE,53.707959,-2.248109,383720,423532,SD837235,1980-01-01 00:00:00,
BB4 9LF,53.708176,-2.247656,383750,423556,SD837235,1980-01-01 00:00:00,
BB4 9LG,53.70927,-2.249132,383653,423678,SD836236,1980-01-01 00:00:00,
BB4 9LH,53.709592,-2.249619,383621,423714,SD836237,1992-08-01 00:00:00,
BB4 9LJ,53.710361,-2.251457,383500,423800,SD835238,1980-01-01 00:00:00,1994-05-01 00:00:00
BB4 9LL,53.708254,-2.253201,383384,423566,SD833235,1998-12-01 00:00:00,
BB4 9LN,53.708995,-2.251433,383501,423648,SD835236,1980-01-01 00:00:00,
BB4 9LP,53.71137,-2.250463,383566,423912,SD835239,1980-01-01 00:00:00,
BB4 9LQ,53.709996,-2.250061,383592,423759,SD835237,1980-01-01 00:00:00,
BB4 9LR,53.712197,-2.250528,383562,424004,SD835240,1980-01-01 00:00:00,
BB4 9LS,53.710149,-2.249789,383610,423776,SD836237,2001-12-01 00:00:00,
BB4 9LT,53.709617,-2.250725,383548,423717,SD835237,2002-05-01 00:00:00,
BB4 9LU,53.710452,-2.251048,383527,423810,SD835238,2002-10-01 00:00:00,
BB4 9LW,53.711011,-2.250264,383579,423872,SD835238,1980-01-01 00:00:00,
BB4 9LZ,53.710724,-2.249883,383604,423840,SD836238,2006-07-01 00:00:00,
BB4 9NA,53.704444,-2.265282,382585,423145,SD825231,1980-01-01 00:00:00,
BB4 9NB,53.706813,-2.258828,383012,423407,SD830234,1980-01-01 00:00:00,
BB4 9ND,53.71441,-2.253784,383348,424251,SD833242,1980-01-01 00:00:00,
BB4 9NE,53.718268,-2.25711,383130,424681,SD831246,1980-01-01 00:00:00,
BB4 9NF,53.721666,-2.252661,383425,425058,SD834250,1980-01-01 00:00:00,
BB4 9NG,53.726829,-2.250479,383571,425632,SD835256,1980-01-01 00:00:00,
BB4 9NH,53.738575,-2.238314,384378,426936,SD843269,1980-01-01 00:00:00,
BB4 9NJ,53.733084,-2.237935,384401,426325,SD844263,1980-01-01 00:00:00,
BB4 9NL,53.729245,-2.224196,385306,425895,SD853258,1980-01-01 00:00:00,
BB4 9NQ,53.731861,-2.251358,383515,426192,SD835261,1980-01-01 00:00:00,
BB4 9NS,53.711063,-2.251097,383524,423878,SD835238,1980-01-01 00:00:00,
BB4 9NT,53.712573,-2.25094,383535,424046,SD835240,1980-01-01 00:00:00,
BB4 9NU,53.712221,-2.25171,383484,424007,SD834240,1995-01-01 00:00:00,1999-06-01 00:00:00
BB4 9NX,53.711251,-2.251432,383502,423899,SD835238,1980-01-01 00:00:00,
BB4 9NY,53.7108,-2.252065,383460,423849,SD834238,1980-01-01 00:00:00,
BB4 9NZ,53.71168,-2.252419,383437,423947,SD834239,1980-01-01 00:00:00,
BB4 9PA,53.711945,-2.250527,383562,423976,SD835239,1980-01-01 00:00:00,
BB4 9PB,53.729406,-2.238944,384333,425916,SD843259,1985-04-01 00:00:00,
BB4 9PD,53.712814,-2.251699,383485,424073,SD834240,1980-01-01 00:00:00,
BB4 9PE,53.713256,-2.251171,383520,424122,SD835241,1980-01-01 00:00:00,
BB4 9PF,53.713623,-2.251703,383485,424163,SD834241,1980-01-01 00:00:00,
BB4 9PG,53.715668,-2.249625,383623,424390,SD836243,1980-01-01 00:00:00,
BB4 9PH,53.719359,-2.246964,383800,424800,SD838248,1980-01-01 00:00:00,1995-07-01 00:00:00
BB4 9PJ,53.719656,-2.24683,383809,424833,SD838248,1980-01-01 00:00:00,
BB4 9PL,53.72258,-2.245149,383921,425158,SD839251,1980-01-01 00:00:00,
BB4 9PN,53.721095,-2.246005,383864,424993,SD838249,1980-01-01 00:00:00,
BB4 9PP,53.721876,-2.246479,383833,425080,SD838250,1980-01-01 00:00:00,
BB4 9PQ,53.719276,-2.247949,383735,424791,SD837247,1980-01-01 00:00:00,
BB4 9PR,53.722607,-2.244998,383931,425161,SD839251,1980-01-01 00:00:00,
BB4 9PS,53.723903,-2.244187,383985,425305,SD839253,1980-01-01 00:00:00,
BB4 9PT,53.724929,-2.243739,384015,425419,SD840254,1980-01-01 00:00:00,
BB4 9PU,53.713819,-2.252765,383415,424185,SD834241,1987-04-01 00:00:00,
BB4 9PW,53.722551,-2.246225,383850,425155,SD838251,1980-01-01 00:00:00,
BB4 9PX,53.726566,-2.24293,384069,425601,SD840256,1980-01-01 00:00:00,
BB4 9PY,53.727124,-2.242963,384067,425663,SD840256,1980-01-01 00:00:00,2005-02-01 00:00:00
BB4 9PZ,53.725163,-2.243467,384033,425445,SD840254,1980-01-01 00:00:00,
BB4 9QA,53.718286,-2.248579,383693,424681,SD836246,1990-02-01 00:00:00,
BB4 9QB,53.724677,-2.243919,384003,425391,SD840253,1995-12-01 00:00:00,
BB4 9QD,53.725199,-2.243437,384035,425449,SD840254,1980-01-01 00:00:00,
BB4 9QE,53.725656,-2.24397,384000,425500,SD840255,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 9QF,53.72554,-2.243818,384010,425487,SD840254,1980-01-01 00:00:00,
BB4 9QG,53.725711,-2.243698,384018,425506,SD840255,1980-01-01 00:00:00,
BB4 9QH,53.72566,-2.242455,384100,425500,SD841255,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 9QJ,53.726558,-2.24246,384100,425600,SD841256,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 9QL,53.726558,-2.24246,384100,425600,SD841256,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 9QN,53.726503,-2.243172,384053,425594,SD840255,1980-01-01 00:00:00,
BB4 9QP,53.727835,-2.242179,384119,425742,SD841257,1980-01-01 00:00:00,
BB4 9QR,53.728025,-2.241771,384146,425763,SD841257,1980-01-01 00:00:00,
BB4 9QS,53.731881,-2.241717,384151,426192,SD841261,1980-01-01 00:00:00,
BB4 9QT,53.732034,-2.241506,384165,426209,SD841262,1980-01-01 00:00:00,
BB4 9QU,53.731611,-2.24161,384158,426162,SD841261,1980-01-01 00:00:00,
BB4 9QW,53.727764,-2.242088,384125,425734,SD841257,1980-01-01 00:00:00,
BB4 9QX,53.730812,-2.241302,384178,426073,SD841260,1980-01-01 00:00:00,
BB4 9QY,53.728873,-2.240154,384253,425857,SD842258,1980-01-01 00:00:00,
BB4 9QZ,53.729349,-2.240217,384249,425910,SD842259,1980-01-01 00:00:00,
BB4 9RA,53.72921,-2.237761,384411,425894,SD844258,1980-01-01 00:00:00,
BB4 9RB,53.727959,-2.229554,384952,425753,SD849257,1980-01-01 00:00:00,
BB4 9RD,53.727742,-2.230129,384914,425729,SD849257,1980-01-01 00:00:00,2007-04-01 00:00:00
BB4 9RE,53.728009,-2.240831,384208,425761,SD842257,1980-01-01 00:00:00,
BB4 9RF,53.702009,-2.284443,381319,422879,SD813228,1993-08-01 00:00:00,2012-04-01 00:00:00
BB4 9RG,53.727837,-2.241179,384185,425742,SD841257,1980-01-01 00:00:00,
BB4 9RJ,53.728883,-2.239608,384289,425858,SD842258,1981-06-01 00:00:00,
BB4 9RL,53.713641,-2.251885,383473,424165,SD834241,1981-06-01 00:00:00,
BB4 9RN,53.70857,-2.248416,383700,423600,SD837236,1991-09-01 00:00:00,1994-05-01 00:00:00
BB4 9RP,53.706779,-2.245376,383900,423400,SD839234,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 9RQ,53.720257,-2.24697,383800,424900,SD838249,1993-08-01 00:00:00,1996-12-01 00:00:00
BB4 9RR,53.707622,-2.246123,383851,423494,SD838234,1980-01-01 00:00:00,
BB4 9RS,53.709212,-2.246632,383818,423671,SD838236,1980-01-01 00:00:00,
BB4 9RT,53.717336,-2.247043,383794,424575,SD837245,1980-01-01 00:00:00,
BB4 9RU,53.721715,-2.241704,384148,425061,SD841250,1980-01-01 00:00:00,
BB4 9RW,53.705719,-2.245097,383918,423282,SD839232,1980-01-01 00:00:00,
BB4 9RX,53.726131,-2.240199,384249,425552,SD842255,1980-01-01 00:00:00,
BB4 9RY,53.72214,-2.231265,384837,425106,SD848251,1980-01-01 00:00:00,
BB4 9RZ,53.725175,-2.228387,385028,425443,SD850254,1980-01-01 00:00:00,
BB4 9SA,53.712345,-2.234924,384592,424017,SD845240,1980-01-01 00:00:00,
BB4 9SB,53.708141,-2.233552,384681,423549,SD846235,1980-01-01 00:00:00,
BB4 9SD,53.703863,-2.242844,384066,423075,SD840230,1980-01-01 00:00:00,
BB4 9SE,53.698689,-2.245329,383900,422500,SD839225,1992-01-01 00:00:00,1994-05-01 00:00:00
BB4 9SJ,53.695899,-2.247508,383755,422190,SD837221,1980-01-01 00:00:00,
BB4 9SL,53.696016,-2.247236,383773,422203,SD837222,1980-01-01 00:00:00,
BB4 9SN,53.696959,-2.247515,383755,422308,SD837223,1984-10-01 00:00:00,
BB4 9SP,53.69687,-2.247181,383777,422298,SD837222,1980-01-01 00:00:00,
BB4 9SR,53.697104,-2.247076,383784,422324,SD837223,1980-01-01 00:00:00,
BB4 9SS,53.697321,-2.246547,383819,422348,SD838223,1980-01-01 00:00:00,
BB4 9ST,53.698185,-2.245901,383862,422444,SD838224,1980-01-01 00:00:00,
BB4 9SU,53.69858,-2.246312,383835,422488,SD838224,1980-01-01 00:00:00,
BB4 9SW,53.696889,-2.246833,383800,422300,SD838223,1994-12-01 00:00:00,1996-06-01 00:00:00
BB4 9SX,53.698456,-2.245206,383908,422474,SD839224,1980-01-01 00:00:00,
BB4 9SY,53.699327,-2.245665,383878,422571,SD838225,1980-01-01 00:00:00,
BB4 9SZ,53.700601,-2.246763,383806,422713,SD838227,1980-01-01 00:00:00,
BB4 9TA,53.701633,-2.247618,383750,422828,SD837228,1980-01-01 00:00:00,
BB4 9TB,53.702102,-2.246727,383809,422880,SD838228,1980-01-01 00:00:00,
BB4 9TD,53.700737,-2.245916,383862,422728,SD838227,1980-01-01 00:00:00,
BB4 9TE,53.699435,-2.245303,383902,422583,SD839225,1980-01-01 00:00:00,
BB4 9TF,53.69889,-2.243997,383988,422522,SD839225,1980-01-01 00:00:00,
BB4 9TG,53.699771,-2.244032,383986,422620,SD839226,1980-01-01 00:00:00,
BB4 9TH,53.702148,-2.246091,383851,422885,SD838228,1980-01-01 00:00:00,
BB4 9TJ,53.703612,-2.246887,383799,423048,SD837230,1980-01-01 00:00:00,
BB4 9TL,53.703989,-2.247162,383781,423090,SD837230,1980-01-01 00:00:00,
BB4 9TP,53.703183,-2.245355,383900,423000,SD839230,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 9TQ,53.700801,-2.245507,383889,422735,SD838227,1980-01-01 00:00:00,
BB4 9TR,53.702411,-2.245244,383907,422914,SD839229,1980-01-01 00:00:00,
BB4 9TS,53.700929,-2.244493,383956,422749,SD839227,1980-01-01 00:00:00,
BB4 9TT,53.698857,-2.242603,384080,422518,SD840225,1980-01-01 00:00:00,
BB4 9TU,53.698696,-2.242299,384100,422500,SD841225,1992-01-01 00:00:00,1995-07-01 00:00:00
BB4 9TW,53.703704,-2.245494,383891,423058,SD838230,1980-01-01 00:00:00,
BB4 9TY,53.699574,-2.24335,384031,422598,SD840225,1980-01-01 00:00:00,
BB4 9TZ,53.697973,-2.239781,384266,422419,SD842224,1980-01-01 00:00:00,
BB4 9UA,53.696875,-2.24035,384228,422297,SD842222,2006-04-01 00:00:00,
BB4 9UD,53.69745,-2.240505,384218,422361,SD842223,1980-01-01 00:00:00,
BB4 9UE,53.697096,-2.242108,384112,422322,SD841223,1980-01-01 00:00:00,
BB4 9UF,53.696619,-2.242303,384099,422269,SD840222,1980-01-01 00:00:00,
BB4 9UG,53.696775,-2.240834,384196,422286,SD841222,1980-01-01 00:00:00,
BB4 9UH,53.726501,-2.244036,383996,425594,SD839255,1992-01-01 00:00:00,
BB4 9UQ,53.695929,-2.241435,384156,422192,SD841221,1980-01-01 00:00:00,
BB4 9WX,53.702009,-2.284443,381319,422879,SD813228,2005-03-01 00:00:00,2006-04-01 00:00:00
BB4 9WY,53.702009,-2.284443,381319,422879,SD813228,2004-11-01 00:00:00,2005-11-01 00:00:00
BB4 9WZ,53.702009,-2.284443,381319,422879,SD813228,2004-02-01 00:00:00,2006-04-01 00:00:00
BB4 9XA,53.702009,-2.284443,381319,422879,SD813228,2001-06-01 00:00:00,2006-05-01 00:00:00
BB4 9XB,53.702009,-2.284443,381319,422879,SD813228,2001-12-01 00:00:00,2006-02-01 00:00:00
BL0 0DY,53.66846,-2.305103,379939,419152,SD799191,1997-12-01 00:00:00,
BL0 0EB,53.665349,-2.305429,379916,418806,SD799188,1997-06-01 00:00:00,
BL0 0EN,53.665676,-2.303918,380016,418842,SD800188,1980-01-01 00:00:00,
BL0 0ET,53.66581,-2.304464,379980,418857,SD799188,1980-01-01 00:00:00,
BL0 0EU,53.665738,-2.304599,379971,418849,SD799188,1980-01-01 00:00:00,
BL0 0EW,53.666604,-2.303289,380058,418945,SD800189,1980-01-01 00:00:00,
BL0 0EX,53.660734,-2.310541,379576,418294,SD795182,1980-01-01 00:00:00,
BL0 0EY,53.666952,-2.304078,380006,418984,SD800189,1980-01-01 00:00:00,
BL0 0EZ,53.666327,-2.306026,379877,418915,SD798189,1980-01-01 00:00:00,
BL0 0FB,53.660276,-2.310507,379578,418243,SD795182,1997-12-01 00:00:00,1998-12-01 00:00:00
BL0 0FD,53.660276,-2.310507,379578,418243,SD795182,1997-12-01 00:00:00,2000-06-01 00:00:00
BL0 0FE,53.660276,-2.310507,379578,418243,SD795182,1997-12-01 00:00:00,1998-12-01 00:00:00
BL0 0FF,53.660276,-2.310507,379578,418243,SD795182,1998-06-01 00:00:00,2000-06-01 00:00:00
BL0 0FG,53.660276,-2.310507,379578,418243,SD795182,1998-06-01 00:00:00,1999-06-01 00:00:00
BL0 0FJ,53.660276,-2.310507,379578,418243,SD795182,1999-12-01 00:00:00,2001-06-01 00:00:00
BL0 0FL,53.660276,-2.310507,379578,418243,SD795182,2000-06-01 00:00:00,2000-11-01 00:00:00
BL0 0FP,53.660276,-2.310507,379578,418243,SD795182,1998-12-01 00:00:00,1999-12-01 00:00:00
BL0 0FQ,53.661684,-2.311698,379500,418400,SD795184,1999-02-01 00:00:00,2000-09-01 00:00:00
BL0 0FS,53.660276,-2.310507,379578,418243,SD795182,2000-06-01 00:00:00,2001-05-01 00:00:00
BL0 0FT,53.660276,-2.310507,379578,418243,SD795182,2000-06-01 00:00:00,2000-11-01 00:00:00
BL0 0GF,53.675801,-2.305913,379889,419969,SD798199,2005-08-01 00:00:00,
BL0 0GH,53.679135,-2.309798,379634,420341,SD796203,2012-07-01 00:00:00,
BL0 0GL,53.675155,-2.305439,379920,419897,SD799198,2007-08-01 00:00:00,
BL0 0GQ,53.675801,-2.305913,379889,419969,SD798199,2007-10-01 00:00:00,
BL0 0GX,53.66886,-2.303063,380074,419196,SD800191,2005-01-01 00:00:00,
BL0 0GY,53.676233,-2.305841,379894,420017,SD798200,2004-10-01 00:00:00,
BL0 0GZ,53.677914,-2.305565,379913,420204,SD799202,2007-07-01 00:00:00,
BL0 0HA,53.666374,-2.305119,379937,418920,SD799189,1980-01-01 00:00:00,
BL0 0HB,53.665769,-2.306234,379863,418853,SD798188,1980-01-01 00:00:00,
BL0 0HE,53.667563,-2.30437,379987,419052,SD799190,1980-01-01 00:00:00,
BL0 0HF,53.665762,-2.305614,379904,418852,SD799188,1994-12-01 00:00:00,
BL0 0HG,53.66999,-2.304085,380007,419322,SD800193,1994-05-01 00:00:00,
BL0 0HJ,53.673598,-2.306064,379878,419724,SD798197,1980-01-01 00:00:00,
BL0 0HL,53.67466,-2.305633,379907,419842,SD799198,1980-01-01 00:00:00,
BL0 0HN,53.676774,-2.304967,379952,420077,SD799200,1980-01-01 00:00:00,
BL0 0HP,53.675137,-2.305379,379924,419895,SD799198,1980-01-01 00:00:00,2007-02-01 00:00:00
BL0 0HQ,53.67268,-2.306723,379834,419622,SD798196,1992-08-01 00:00:00,
BL0 0HR,53.676592,-2.305965,379886,420057,SD798200,1980-01-01 00:00:00,
BL0 0HS,53.675225,-2.306378,379858,419905,SD798199,1980-01-01 00:00:00,
BL0 0HT,53.676699,-2.306359,379860,420069,SD798200,1980-01-01 00:00:00,
BL0 0HU,53.675915,-2.303371,380057,419981,SD800199,1980-01-01 00:00:00,
BL0 0HW,53.678482,-2.305085,379945,420267,SD799202,1980-01-01 00:00:00,
BL0 0HX,53.6792,-2.305469,379920,420347,SD799203,1980-01-01 00:00:00,
BL0 0HY,53.679604,-2.305668,379907,420392,SD799203,1980-01-01 00:00:00,
BL0 0HZ,53.678389,-2.306144,379875,420257,SD798202,1980-01-01 00:00:00,
BL0 0JA,53.677113,-2.306029,379882,420115,SD798201,1980-01-01 00:00:00,
BL0 0JB,53.677318,-2.306621,379843,420138,SD798201,1980-01-01 00:00:00,2004-02-01 00:00:00
BL0 0JD,53.676688,-2.306949,379821,420068,SD798200,1980-01-01 00:00:00,
BL0 0JE,53.674301,-2.305479,379917,419802,SD799198,1980-01-01 00:00:00,
BL0 0JF,53.673564,-2.305579,379910,419720,SD799197,1980-01-01 00:00:00,
BL0 0JG,53.671521,-2.306685,379836,419493,SD798194,1980-01-01 00:00:00,
BL0 0JH,53.673515,-2.307047,379813,419715,SD798197,1980-01-01 00:00:00,
BL0 0JJ,53.672439,-2.305889,379889,419595,SD798195,1980-01-01 00:00:00,
BL0 0JL,53.671767,-2.305294,379928,419520,SD799195,1980-01-01 00:00:00,
BL0 0JN,53.669719,-2.304568,379975,419292,SD799192,1980-01-01 00:00:00,
BL0 0JP,53.669218,-2.303762,380028,419236,SD800192,1980-01-01 00:00:00,
BL0 0JQ,53.670221,-2.305267,379929,419348,SD799193,1980-01-01 00:00:00,
BL0 0JR,53.669218,-2.303716,380031,419236,SD800192,1980-01-01 00:00:00,
BL0 0JS,53.668929,-2.304274,379994,419204,SD799192,1980-01-01 00:00:00,
BL0 0JT,53.667953,-2.303026,380076,419095,SD800190,1980-01-01 00:00:00,
BL0 0JU,53.66832,-2.303362,380054,419136,SD800191,1980-01-01 00:00:00,
BL0 0JW,53.669696,-2.30316,380068,419289,SD800192,1980-01-01 00:00:00,
BL0 0JX,53.668175,-2.304012,380011,419120,SD800191,1980-01-01 00:00:00,
BL0 0JY,53.667983,-2.305266,379928,419099,SD799190,1991-09-01 00:00:00,
BL0 0JZ,53.668892,-2.304683,379967,419200,SD799192,1980-01-01 00:00:00,
BL0 0LA,53.669052,-2.30532,379925,419218,SD799192,1980-01-01 00:00:00,
BL0 0LB,53.667855,-2.305931,379884,419085,SD798190,1980-01-01 00:00:00,
BL0 0LD,53.66769,-2.307429,379785,419067,SD797190,1980-01-01 00:00:00,
BL0 0LE,53.667084,-2.305124,379937,418999,SD799189,1980-01-01 00:00:00,
BL0 0LF,53.666874,-2.306575,379841,418976,SD798189,1980-01-01 00:00:00,
BL0 0LG,53.666413,-2.307616,379772,418925,SD797189,1980-01-01 00:00:00,
BL0 0LH,53.666578,-2.302683,380098,418942,SD800189,1980-01-01 00:00:00,
BL0 0LJ,53.669618,-2.305657,379903,419281,SD799192,1980-01-01 00:00:00,
BL0 0LL,53.664889,-2.306122,379870,418755,SD798187,1981-06-01 00:00:00,
BL0 0LN,53.664156,-2.308084,379740,418674,SD797186,1981-06-01 00:00:00,
BL0 0LP,53.666268,-2.308054,379743,418909,SD797189,1980-01-01 00:00:00,
BL0 0LQ,53.667204,-2.307486,379781,419013,SD797190,1980-01-01 00:00:00,
BL0 0LR,53.665914,-2.309504,379647,418870,SD796188,1980-01-01 00:00:00,
BL0 0LS,53.665467,-2.308411,379719,418820,SD797188,1980-01-01 00:00:00,
BL0 0LT,53.665189,-2.308379,379721,418789,SD797187,1980-01-01 00:00:00,
BL0 0LU,53.664826,-2.309602,379640,418749,SD796187,1980-01-01 00:00:00,
BL0 0LW,53.663591,-2.307595,379772,418611,SD797186,1981-06-01 00:00:00,
BL0 0LX,53.664544,-2.307224,379797,418717,SD797187,1980-01-01 00:00:00,
BL0 0LY,53.662945,-2.310648,379570,418540,SD795185,1980-01-01 00:00:00,
BL0 0LZ,53.663389,-2.312482,379449,418590,SD794185,1980-01-01 00:00:00,
BL0 0NA,53.66081,-2.312191,379467,418303,SD794183,1980-01-01 00:00:00,
BL0 0NB,53.660134,-2.313063,379409,418228,SD794182,1980-01-01 00:00:00,
BL0 0NE,53.657153,-2.315402,379253,417897,SD792178,1980-01-01 00:00:00,
BL0 0NF,53.658127,-2.314259,379329,418005,SD793180,1980-01-01 00:00:00,
BL0 0NG,53.65834,-2.315259,379263,418029,SD792180,1980-01-01 00:00:00,
BL0 0NH,53.657271,-2.318429,379053,417911,SD790179,1994-12-01 00:00:00,
BL0 0NJ,53.658173,-2.317134,379139,418011,SD791180,1980-01-01 00:00:00,
BL0 0NL,53.658511,-2.318544,379046,418049,SD790180,1980-01-01 00:00:00,
BL0 0NN,53.658696,-2.319665,378972,418070,SD789180,1980-01-01 00:00:00,
BL0 0NP,53.663024,-2.321514,378852,418552,SD788185,1980-01-01 00:00:00,
BL0 0NQ,53.659049,-2.315416,379253,418108,SD792181,1980-01-01 00:00:00,
BL0 0NR,53.662435,-2.319996,378952,418486,SD789184,1980-01-01 00:00:00,
BL0 0NS,53.661439,-2.319308,378997,418375,SD789183,1980-01-01 00:00:00,
BL0 0NT,53.660639,-2.319332,378995,418286,SD789182,1997-12-01 00:00:00,
BL0 0NU,53.664548,-2.319498,378986,418721,SD789187,1980-01-01 00:00:00,
BL0 0NW,53.659048,-2.31932,378995,418109,SD789181,1980-01-01 00:00:00,
BL0 0NX,53.664281,-2.318451,379055,418691,SD790186,1980-01-01 00:00:00,
BL0 0NY,53.664219,-2.318148,379075,418684,SD790186,1980-01-01 00:00:00,
BL0 0NZ,53.664626,-2.317395,379125,418729,SD791187,1980-01-01 00:00:00,
BL0 0PA,53.66504,-2.317065,379147,418775,SD791187,1980-01-01 00:00:00,
BL0 0PB,53.665374,-2.316598,379178,418812,SD791188,1980-01-01 00:00:00,
BL0 0PD,53.664211,-2.314652,379306,418682,SD793186,1980-01-01 00:00:00,
BL0 0PE,53.664004,-2.314666,379305,418659,SD793186,1980-01-01 00:00:00,
BL0 0PF,53.664012,-2.314878,379291,418660,SD792186,1980-01-01 00:00:00,
